Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01240,319.7521531,-0.133586337,0.127968046,-1.043903864,0.29652987,0.584255093,,protein_coding,protein_coding;At1g01240/F6F3_11 
AT1G01280,409.7138108,-0.188884812,0.133536312,-1.414482771,0.157220203,0.426854317,CYP703A2,protein_coding,CYP703A2;protein_coding;CYP703A2 
AT1G01300,1101.531394,0.253832069,0.103625846,2.449505391,0.014305257,0.121252381,APF2,protein_coding,APF2;protein_coding;Aspartyl protease family protein 2 
AT1G01305,13.19629958,-0.295422498,0.397943631,-0.742372727,0.457861539,0.721693532,,protein_coding,protein_coding;Putative uncharacterized protein 
AT1G01310,1525.276118,-0.129995875,0.078537297,-1.655211983,0.097881505,0.333392004,,protein_coding,protein_coding;At1g01310 
AT1G01320,460.9437132,-0.21291384,0.149418069,-1.424953759,0.154170568,0.422254722,,protein_coding,protein_coding;Tetratricopeptide repeat (TPR)-like superfamily protein 
AT1G01335,869.1630317,-0.110607897,0.063240939,-1.748992019,0.080292399,0.302179524,AREP1,protein_coding,AREP1;protein_coding;Auxin-responsive endogenous peptide 1 
AT1G01340,1647.698517,0.217772407,0.072529677,3.002528298,0.002677471,0.045402199,CNGC10,protein_coding,CNGC10;protein_coding;Probable cyclic nucleotide-gated ion channel 10 
AT1G01350,176.5821228,-0.172146349,0.139679623,-1.232437097,0.217785851,0.502053839,,protein_coding,protein_coding;Zinc finger CCCH domain-containing protein 1 
AT1G01355,1.04652207,1.283475789,2.896358534,0.443134292,0.657668603,NA,,protein_coding,protein_coding;Putative endonuclease or glycosyl hydrolase 
AT1G01360,17.17312523,0.200222024,0.489204739,0.409280631,0.682333728,0.864650874,PYL9,protein_coding,PYL9;protein_coding;RCAR1 
AT1G01370,202.3678927,0.104026544,0.20718102,0.502104602,0.615593943,0.825601991,HTR12,protein_coding,HTR12;protein_coding;Histone H3-like centromeric protein HTR12 
AT1G01400,3644.552119,0.159391177,0.104732394,1.521889947,0.128036659,0.384811378,,protein_coding,protein_coding;F6F3.20 protein 
AT1G01410,2095.173057,-0.315297948,0.162700371,-1.937905529,0.052634749,0.242665947,APUM22,protein_coding,APUM22;protein_coding;Putative pumilio homolog 22 
AT1G01420,135.3595531,-0.135987733,0.150354785,-0.904445661,0.365759136,0.645929998,UGT72B3,protein_coding,UGT72B3;protein_coding;UDP-glucosyl transferase 72B3 
AT1G01430,1018.12099,-0.02441212,0.082002006,-0.297701502,0.765930997,0.908551917,TBL25,protein_coding,TBL25;protein_coding;Mannan O-acetyltransferase 3 
AT1G01440,4.847637942,0.003410564,0.796375904,0.004282605,0.996582986,NA,,protein_coding,protein_coding;At1g01440 
AT1G01460,1269.334899,0.300492433,0.071508687,4.202180812,2.64E-05,0.00195087,PIP5K10,protein_coding,PIP5K10;protein_coding;Phosphatidylinositol 4-phosphate 5-kinase 10 
AT1G01470,515.0440119,0.079604413,0.092914167,0.856752156,0.391581872,0.667770111,LEA14,protein_coding,LEA14;protein_coding;LSR3 
AT1G01490,514.2237022,-0.158214718,0.081478186,-1.94180461,0.052160759,0.241402029,,protein_coding,protein_coding;Heavy metal transport/detoxification superfamily protein 
AT1G01500,398.7226912,-0.13580441,0.100618774,-1.349692551,0.177114623,0.453654237,,protein_coding,protein_coding;Uncharacterized protein At1g01500 
AT1G01510,645.6995209,0.028923476,0.091686604,0.31546022,0.75241225,0.901949276,AN,protein_coding,AN;protein_coding;C-terminal binding protein AN 
AT1G01520,308.6921313,-0.235363229,0.147114714,-1.599861925,0.109629218,0.352989543,,protein_coding,protein_coding;ASG4 
AT1G01530,1965.966082,0.835691965,0.221203118,3.777939355,0.000158131,0.006964466,AGL28,protein_coding,AGL28;protein_coding;AGL28 
AT1G01540,1382.332518,-0.218948911,0.192029551,-1.140183424,0.254209892,0.542229247,,protein_coding,protein_coding;Probable serine/threonine-protein kinase At1g01540 
AT1G01550,7.080199741,-0.536994546,0.499664083,-1.07471112,0.282504084,NA,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,255.6856329,-0.367535082,0.215668625,-1.704165739,0.088350128,0.31765497,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,135.9606241,0.144514858,0.300663858,0.480652576,0.630763441,0.834679689,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,8.122558703,-1.106467396,0.572863087,-1.931469179,0.053425057,NA,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,12.07999537,1.994190468,0.576380756,3.459849149,0.000540478,0.016455093,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,534.4264819,0.219978209,0.155192684,1.417452187,0.156350764,0.425742294,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,5070.917165,-0.164779794,0.060464776,-2.725219636,0.006425872,0.07680991,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,1084.26321,0.109081883,0.084494605,1.290992284,0.196706353,0.477648426,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,790.4136753,-0.002745306,0.063932509,-0.042940689,0.965748813,0.98792538,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,446.5067471,-0.022782477,0.144405622,-0.157767246,0.874640209,0.953938069,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01670,1.581216708,0.494252986,1.070657904,0.461634836,0.644343209,NA,PUB56,protein_coding,PUB56;protein_coding;U-box domain-containing protein 56 
AT1G01680,12.37021742,-0.383543454,0.47937705,-0.800087226,0.423660262,0.694831485,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,-0.41719236,0.225630088,-1.849010318,0.064456323,0.269855372,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,0.094753118,0.240391552,0.394161596,0.693461737,0.870105874,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,0.09474072,0.067379591,1.406074437,0.159702022,0.430095305,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,-0.103159844,0.223636244,-0.461284101,0.64459479,0.842797964,,protein_coding,protein_coding;
AT1G01740,897.3113085,0.0550494,0.163154226,0.337407135,0.735810007,0.893930668,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,0.005434718,0.267417111,0.020322999,0.983785709,0.994819578,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,0.368589726,0.275540272,1.337698201,0.180994838,0.458505995,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,0.095800439,0.107173538,0.893881468,0.371385314,0.650475198,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,0.050508845,0.094236262,0.535980991,0.591971688,0.81195074,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,0.063466926,0.057354641,1.106570019,0.268479876,0.557658383,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,0.136786779,0.084896297,1.611221962,0.107131353,0.349628265,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,0.358381197,0.14864376,2.411007348,0.015908528,0.129558136,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,-0.957700981,1.917468629,-0.499461095,0.617454588,NA,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,0.374213414,2.068249272,0.180932453,0.856420595,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,-0.173247618,0.098727463,-1.754806735,0.079292371,0.300556247,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,-0.206615326,0.349507073,-0.591162074,0.554411831,0.78902021,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,0.380356357,0.216669732,1.755466041,0.079179624,0.300382198,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,-0.663464388,2.167256987,-0.306130926,0.759504962,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,-0.06916425,0.145947282,-0.473898856,0.635572035,0.837577935,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,0.088409267,0.460991064,0.19178087,0.847913856,0.943165825,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,-0.859779146,2.223655009,-0.386651321,0.699014359,NA,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,-0.143503464,0.079360098,-1.808257147,0.070566488,0.281989058,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,1.117586359,0.293991531,3.801423652,0.000143867,0.006526246,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,0.066551561,0.191141143,0.348180199,0.727704857,0.889687931,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,0.039681039,0.125575743,0.315992868,0.752007922,0.901842755,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,-0.141754259,0.078805274,-1.798791516,0.072051666,0.285237771,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,1.267500639,0.277589275,4.566100902,4.97E-06,0.000547051,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,0.542512285,2.181601019,0.248676216,0.803611248,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,-0.661958104,0.970602358,-0.682007517,0.495234198,0.749430629,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,-0.274059259,0.115340911,-2.37608024,0.017497657,0.136391995,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,-0.15982052,0.172826325,-0.924746389,0.355097843,0.636955779,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,-0.201112431,0.150247091,-1.338544596,0.180718973,0.458505995,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,2.457075903,1.972691906,1.245544677,0.212931604,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,-0.496321811,0.503159973,-0.986409568,0.323932172,0.609927545,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,0.051216684,0.104039934,0.492279086,0.622522063,0.830464329,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,0.80514695,1.087684538,0.7402394,0.459154744,NA,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,0.462268752,0.212429033,2.176109099,0.029547104,0.178037563,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,-0.490500989,0.164217649,-2.986895699,0.002818259,0.046706501,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,-2.440646679,4.033269652,-0.605128565,0.545093575,NA,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,-0.1700175,0.0922887,-1.842235293,0.06544074,0.271410506,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,0.101147158,0.103588852,0.976428987,0.328851923,0.615403892,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,-1.224640795,1.226350654,-0.998605734,0.317985721,NA,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,-0.262654202,0.799562331,-0.328497469,0.742535557,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,-0.051976991,0.187854379,-0.276687671,0.782019939,0.917600791,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,2.451795778,0.288849099,8.488154488,2.10E-17,2.67E-14,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,0.11922663,0.399154422,0.298698005,0.765170479,0.90831122,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,-0.087233992,0.276029092,-0.316031879,0.751978312,0.901842755,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,0.221063919,0.059090957,3.741078659,0.000183232,0.007710894,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,-0.054755203,1.155384459,-0.047391327,0.962201341,0.986495755,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,-0.152398454,0.333148292,-0.457449304,0.647348133,0.844446444,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,0.007702716,0.255697016,0.030124388,0.975967851,0.991607355,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,0.024245549,0.069720624,0.347752902,0.728025763,0.889687931,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,0.231815164,0.227374483,1.019530251,0.307951299,0.596344558,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,0.973572243,0.493307253,1.973561583,0.048431616,0.232896315,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,0.079061507,0.10731451,0.736727091,0.461288329,0.724348213,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,-0.009005938,0.094423323,-0.095378323,0.924014333,0.973482058,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,-0.158020985,0.315169637,-0.501383912,0.61610096,0.825832734,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,-0.235325583,0.093696714,-2.511567087,0.012019644,0.109049489,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,-0.499923522,0.29458379,-1.697050341,0.089687144,0.319808778,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,0.047407037,0.138936479,0.341213747,0.732942675,0.892165431,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,-0.131814412,0.104815983,-1.257579317,0.208543937,0.491850731,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,-0.074916541,0.18603337,-0.402704856,0.687165361,0.867818953,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,-1.011026844,1.166052873,-0.867050601,0.385914285,NA,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,-0.137238033,0.149020055,-0.920936665,0.357083494,0.638773636,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,0.388224888,0.129624122,2.995004967,0.002744404,0.045968762,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,-0.24110973,0.131459303,-1.834101694,0.0666389,0.27405378,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,0.040392986,0.302471313,0.133543196,0.893763805,0.961059516,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,-0.094113218,0.051889499,-1.813723759,0.069720265,0.280130826,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,0.699533337,0.577826402,1.210628892,0.226037666,NA,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,-0.509096117,0.354412675,-1.436450086,0.15087431,0.418665932,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,-0.080088161,0.084272517,-0.950347327,0.341935798,0.625590386,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,0.296673238,0.203837648,1.45543888,0.145547799,0.41133864,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,-0.248305448,0.277325116,-0.895358673,0.370595385,0.650041922,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,-0.028741684,0.097676353,-0.294254272,0.768563613,0.91001649,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,-0.018392375,0.06396432,-0.287541156,0.773697994,0.913294902,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,0.208137408,0.086848791,2.396549283,0.016550268,0.131935754,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,-0.013986129,0.161244681,-0.086738544,0.930879338,0.975489834,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,0.157247466,0.099154066,1.58589024,0.11276421,0.358032959,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,1.065581357,1.701830744,0.626138269,0.531224253,NA,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,-0.070913961,0.076887665,-0.922306077,0.356368945,0.638300463,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,-0.053426974,0.062845423,-0.850133108,0.395251086,0.671053362,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,0.176557814,0.135788993,1.300236571,0.1935199,0.4743217,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,-0.852108953,0.687087108,-1.240176017,0.214910297,0.498745915,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,0.038184368,0.114864619,0.332429331,0.739565093,0.896173127,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,0.063717172,0.194702474,0.327254045,0.743475747,0.89838279,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,-1.32779722,0.357541249,-3.713689609,0.000204259,0.008387809,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,-0.128746822,0.043449405,-2.963143534,0.003045145,0.048803129,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,0.020256494,0.195469555,0.10362992,0.917463042,0.970367092,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,0.223943826,0.214395127,1.044537854,0.296236615,0.584005474,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,0.376926231,0.332152675,1.134798118,0.256459915,0.544462742,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,0.231776616,0.169488032,1.367510225,0.171465434,0.446499674,,protein_coding,protein_coding;
AT1G02710,983.8259646,-0.273909123,0.14853173,-1.844111845,0.065166842,0.271213371,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,-0.089426862,0.052572004,-1.70103583,0.088936259,0.318301481,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,-0.201094967,0.146787624,-1.369972225,0.170695572,0.44568853,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,-0.122707699,0.110766339,-1.107806763,0.267945279,0.557072492,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,0.133925323,1.039938734,0.128781935,0.8975302,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,0.075695264,0.663271216,0.11412415,0.909139378,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,0.226224266,0.146401671,1.545230086,0.122290619,0.374405805,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,-0.27419616,0.316884775,-0.865286634,0.386881485,0.664138398,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,0.006287325,0.622146007,0.010105868,0.991936822,NA,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,-0.670469816,0.631142274,-1.062311691,0.288094209,NA,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,-0.033315035,0.203418554,-0.163775792,0.86990765,0.952083773,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,-0.131908354,0.214605948,-0.614653762,0.538783402,0.778627719,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,0.222890355,0.071572246,3.114200933,0.001844438,0.036737533,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,-0.117056078,0.078986009,-1.481984969,0.138344294,0.400425833,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,0.329473697,0.361999214,0.910150311,0.362743245,0.643472775,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,-0.062932056,1.382709434,-0.045513579,0.963697951,NA,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,0.21677109,0.069004493,3.14140544,0.001681391,0.034768092,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,-0.202704222,0.126702544,-1.59984335,0.109633339,0.352989543,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,0.401905092,0.137943379,2.913551168,0.003573433,0.054438053,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,-0.072436833,0.042482909,-1.705081736,0.088179181,0.317330157,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,0.07386714,0.064976009,1.136837134,0.255606377,0.543500436,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,0.371546023,0.099740752,3.725117515,0.000195224,0.008098427,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,-0.15595456,0.061394481,-2.54020488,0.011078755,0.104035076,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,-0.097231022,0.10154074,-0.957556761,0.338286311,0.622901733,,lncRNA,lncRNA;other RNA 
AT1G02960,1510.939573,0.03534987,0.092825873,0.380819147,0.70333745,0.875646528,,protein_coding,protein_coding;Kinetochore protein 
