Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01200,24.14278845,0.381534075,0.434318654,0.878465779,0.379691001,NA,RABA3,protein_coding,RABA3;protein_coding;RABA3 
AT1G01220,194.0201842,0.161896383,0.155909731,1.038398194,0.29908471,0.999815946,FKGP,protein_coding,FKGP;protein_coding;Bifunctional fucokinase/fucose pyrophosphorylase 
AT1G01225,251.4175203,0.52470262,0.253764538,2.067675112,0.038670584,0.728819886,,protein_coding,protein_coding;At1g01225 
AT1G01230,158.1637796,0.31609802,0.22054673,1.433247367,0.151787158,0.98737977,,protein_coding,protein_coding;ORMDL family protein 
AT1G01240,111.8413187,-0.194939239,0.163635423,-1.191302201,0.23353497,0.999815946,,protein_coding,protein_coding;At1g01240/F6F3_11 
AT1G01280,116.4816227,0.017964817,0.158296805,0.113488186,0.909643528,0.999815946,CYP703A2,protein_coding,CYP703A2;protein_coding;CYP703A2 
AT1G01300,234.1819123,0.090349238,0.170152844,0.530988702,0.595426608,0.999815946,APF2,protein_coding,APF2;protein_coding;Aspartyl protease family protein 2 
AT1G01305,3.302433014,-0.077414912,1.153746229,-0.067098735,0.946503101,NA,,protein_coding,protein_coding;Putative uncharacterized protein 
AT1G01310,811.3929498,-0.065798544,0.082598638,-0.796605679,0.425680078,0.999815946,,protein_coding,protein_coding;At1g01310 
AT1G01320,146.8478372,-0.152960657,0.160241917,-0.954560825,0.339799836,0.999815946,,protein_coding,protein_coding;Tetratricopeptide repeat (TPR)-like superfamily protein 
AT1G01335,272.833942,0.006718698,0.109805049,0.061187518,0.951209871,0.999815946,AREP1,protein_coding,AREP1;protein_coding;Auxin-responsive endogenous peptide 1 
AT1G01340,284.4011944,-0.008291284,0.123441641,-0.067167645,0.946448242,0.999815946,CNGC10,protein_coding,CNGC10;protein_coding;Probable cyclic nucleotide-gated ion channel 10 
AT1G01350,51.49684327,-0.195073151,0.261639928,-0.745578675,0.455921969,0.999815946,,protein_coding,protein_coding;Zinc finger CCCH domain-containing protein 1 
AT1G01360,4.547161673,-0.762131021,0.948889336,-0.803182196,0.421869434,NA,PYL9,protein_coding,PYL9;protein_coding;RCAR1 
AT1G01370,135.0001911,0.103079056,0.177846377,0.579596043,0.562187062,0.999815946,HTR12,protein_coding,HTR12;protein_coding;Histone H3-like centromeric protein HTR12 
AT1G01400,910.8423633,-0.019131215,0.09460746,-0.202216766,0.839747267,0.999815946,,protein_coding,protein_coding;F6F3.20 protein 
AT1G01410,430.2761854,-0.304129807,0.163095899,-1.864729951,0.062219266,0.844740681,APUM22,protein_coding,APUM22;protein_coding;Putative pumilio homolog 22 
AT1G01420,759.5014024,-0.205624394,0.227186719,-0.905089853,0.365417787,0.999815946,UGT72B3,protein_coding,UGT72B3;protein_coding;UDP-glucosyl transferase 72B3 
AT1G01430,224.3841136,0.068480307,0.145682699,0.470064788,0.63830873,0.999815946,TBL25,protein_coding,TBL25;protein_coding;Mannan O-acetyltransferase 3 
AT1G01440,2.481214094,0.41988395,1.391183325,0.301817843,0.762790928,NA,,protein_coding,protein_coding;At1g01440 
AT1G01460,321.2169283,0.175168945,0.137353996,1.275310155,0.202199485,0.999815946,PIP5K10,protein_coding,PIP5K10;protein_coding;Phosphatidylinositol 4-phosphate 5-kinase 10 
AT1G01470,141.8154163,-0.152789317,0.177635554,-0.860128017,0.389718479,0.999815946,LEA14,protein_coding,LEA14;protein_coding;LSR3 
AT1G01490,162.7055201,0.197924607,0.142363903,1.390272407,0.164446173,0.996169137,,protein_coding,protein_coding;Heavy metal transport/detoxification superfamily protein 
AT1G01500,135.4308107,0.123542862,0.146606191,0.842685168,0.399404545,0.999815946,,protein_coding,protein_coding;Uncharacterized protein At1g01500 
AT1G01510,296.3439385,-0.009762622,0.112101119,-0.087087638,0.930601852,0.999815946,AN,protein_coding,AN;protein_coding;C-terminal binding protein AN 
AT1G01520,181.6311438,-0.046230503,0.176434439,-0.262026523,0.793300994,0.999815946,,protein_coding,protein_coding;ASG4 
AT1G01530,618.4922239,0.148501008,0.179949534,0.825236966,0.40923707,0.999815946,AGL28,protein_coding,AGL28;protein_coding;AGL28 
AT1G01540,1010.007125,-0.197540621,0.107832009,-1.831929342,0.066961948,0.85199232,,protein_coding,protein_coding;Probable serine/threonine-protein kinase At1g01540 
AT1G01550,7.14909767,0.116467604,0.601755332,0.193546443,0.846531037,NA,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,56.61246187,-0.664379954,0.25812037,-2.573915243,0.01005549,0.430722139,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,78.48756754,-0.249256119,0.231381768,-1.077250475,0.281368381,0.999815946,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,756.5724036,-0.020047219,0.664769434,-0.030156649,0.975942122,0.999815946,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,3.932927097,1.777875816,1.112868022,1.597562137,0.110140459,NA,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,67.19003904,0.12666265,0.203154469,0.623479515,0.532969459,0.999815946,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,1462.18876,-0.25024789,0.080780463,-3.097876399,0.001949127,0.199572154,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,313.2108135,0.088116774,0.115359685,0.763843743,0.444960366,0.999815946,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,223.1576369,-0.10605374,0.151886062,-0.698245369,0.485023758,0.999815946,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,63.18434901,-0.741517938,0.325630961,-2.277172708,0.022775914,0.610084241,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01680,4.68750477,-2.607409595,1.115790956,-2.336826249,0.01944822,NA,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,344.410161,-0.230142851,0.220385692,-1.044273105,0.296359052,0.999815946,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01695,564.9809907,-0.274078851,0.304436993,-0.900281035,0.367970711,0.999815946,,protein_coding,protein_coding;TRM33 
AT1G01700,23.39342345,0.065255514,0.394423359,0.165445359,0.868593455,NA,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,1164.19666,0.122593086,0.101055775,1.213123009,0.225082794,0.999815946,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,142.3022276,-0.031732398,0.450774304,-0.070395312,0.943879023,0.999815946,,protein_coding,protein_coding;
AT1G01740,80.86393188,-0.254342735,0.243515711,-1.044461295,0.296272017,0.999815946,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,97.79449106,0.081665281,0.367411616,0.222271908,0.82410222,0.999815946,,protein_coding,protein_coding;TAD1 
AT1G01770,24.2524236,0.388595684,0.469293068,0.828044799,0.40764513,NA,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,215.4990333,0.076400558,0.151308073,0.504933783,0.613605345,0.999815946,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,361.5422717,0.218895835,0.111011195,1.971835688,0.048628367,0.777058528,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,1544.931162,-0.048150614,0.109505124,-0.439711054,0.660146395,0.999815946,,protein_coding,protein_coding;T1N6.23 
AT1G01830,2297.37231,0.067641152,0.072081008,0.938404629,0.348036508,0.999815946,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,138.0553227,0.489558177,0.521627047,0.938521457,0.347976495,0.999815946,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01870,6.345008308,0.00610483,0.681530627,0.008957528,0.992853022,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,520.4838587,-0.185298497,0.105774989,-1.751817695,0.079805161,0.884358376,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,7.426652137,-0.077623799,0.609193404,-0.127420616,0.8986075,NA,,tRNA,tRNA;pre-tRNA 
AT1G01900,23.34573511,0.182493988,0.356720048,0.511588819,0.608938812,NA,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,17.11578337,-0.656545509,0.534117321,-1.229215909,0.218990866,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,1426.946862,-0.047451597,0.134556233,-0.352652537,0.724348946,0.999815946,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,2.191624366,1.008582947,1.402131762,0.71932109,0.471943104,NA,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,1.74453921,2.067125039,2.137954642,0.96687039,0.33360883,NA,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,858.675295,-0.078694916,0.101142863,-0.778057035,0.43653539,0.999815946,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,136.3080215,-0.317613451,0.353922113,-0.897410588,0.369499865,0.999815946,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,217.7496559,0.073738382,0.243333356,0.303034419,0.761863632,0.999815946,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,126.917755,-0.217737346,0.154967605,-1.405050726,0.160006195,0.990192016,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,176.1050228,-0.09633911,0.128384062,-0.750397745,0.453015189,0.999815946,,protein_coding,protein_coding;At1g01990 
AT1G02000,160.7339764,1.136759809,0.398477905,2.852754934,0.004334203,0.308142713,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,0.755513534,-0.404914465,2.173389228,-0.186305545,0.852205159,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,8.038100465,-1.036660935,0.940791725,-1.101902693,0.270503978,NA,,protein_coding,protein_coding;At1g02040 
AT1G02050,134.6225928,-0.055748063,0.177338759,-0.314359158,0.753248272,0.999815946,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,26.25414799,-0.172316161,0.301669445,-0.571208532,0.567858295,NA,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,507.7333006,-0.185723942,0.123885625,-1.499156526,0.13383303,0.974548745,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,0.978452479,-0.70602397,1.540480558,-0.458314106,0.646726791,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,2.209225194,1.030737973,1.177497126,0.875363472,0.381376168,NA,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,497.7217751,0.062420986,0.102057051,0.611628354,0.540783674,0.999815946,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02120,75.89451909,0.624976746,0.236341707,2.644377723,0.008184127,0.402324246,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,100.5523692,-0.18040719,0.263679809,-0.684190384,0.493854954,0.999815946,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02145,268.7227901,-0.081861994,0.133364616,-0.613820942,0.539333657,0.999815946,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,967.104212,0.020423047,0.122788579,0.16632693,0.867899674,0.999815946,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02170,3.044405993,-0.150798986,0.85973727,-0.175401243,0.860764364,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,65.72846332,0.166020197,0.210027359,0.790469386,0.429253694,0.999815946,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,294.4941669,1.839631656,0.427866181,4.299549103,1.71E-05,0.008710322,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,10.2865672,-0.280979215,0.524667233,-0.535537952,0.592277922,NA,,protein_coding,protein_coding;At1g02210 
AT1G02220,67.9925189,-0.343492332,0.237879395,-1.443976819,0.148745496,0.98737977,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,564.2578982,0.042878855,0.115235869,0.372096428,0.709821056,0.999815946,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,12.01885142,1.777103894,2.091100559,0.849841432,0.395413251,NA,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,16.06106895,0.605415353,0.393282807,1.53938932,0.12370928,NA,,protein_coding,protein_coding;At1g02260 
AT1G02270,14.41554262,0.176371933,0.426505063,0.413528345,0.67921956,NA,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,322.5222779,0.064678605,0.114821582,0.56329658,0.573232947,0.999815946,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,47.30888937,0.021311506,0.254835139,0.0836286,0.933351727,0.999815946,,protein_coding,protein_coding;At1g02290 
AT1G02300,3.225253751,-0.466473337,0.863792894,-0.540029143,0.589176934,NA,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,84.30284687,-0.099075667,0.189589647,-0.522579521,0.601266895,0.999815946,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02310,8.606247383,0.20543901,0.556323309,0.36927989,0.711919113,NA,MAN1,protein_coding,MAN1;protein_coding;MAN1 
AT1G02330,243.4829482,0.04557727,0.140468404,0.324466344,0.745584999,0.999815946,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,4.23983942,1.385919645,0.888789336,1.559334242,0.118917291,NA,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,353.6459885,-0.009534101,0.114794098,-0.083053928,0.933808659,0.999815946,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,7.798380401,-1.11363417,0.673823412,-1.652709228,0.098390055,NA,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,43.94761479,0.062864795,0.238979517,0.263055158,0.792508066,0.999815946,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,111.5023944,0.031074071,0.179720793,0.172901927,0.862728517,0.999815946,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,182.2457999,-0.781153653,0.304960644,-2.561490038,0.010422423,0.436078902,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02410,412.0653362,-0.236601308,0.113796382,-2.079163707,0.037602306,0.723178757,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,286.3714925,0.434713216,0.30616722,1.419855517,0.155649749,0.98737977,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,330.8587071,-0.133270389,0.136290938,-0.977837492,0.328154705,0.999815946,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,38.76721584,-0.349464606,0.306798258,-1.139069722,0.254674075,0.999815946,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,478.1856868,-0.004078426,0.08730599,-0.046714164,0.962741041,0.999815946,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.730067828,0.035023749,0.621123594,0.056387729,0.955032932,NA,,protein_coding,protein_coding;At1g02460 
AT1G02470,2.639780853,1.218173372,1.058360862,1.151000019,0.249732228,NA,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,499.9620353,-0.044236648,0.118119019,-0.374509106,0.708025583,0.999815946,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,169.4917602,-0.047033315,0.14238868,-0.330316396,0.741160906,0.999815946,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,10.40422906,0.073737482,0.456803356,0.161420622,0.871762126,NA,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,113.9628102,-0.021062226,0.192561698,-0.109379105,0.912901806,0.999815946,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,854.1950549,0.08116113,0.090360918,0.898188421,0.369085106,0.999815946,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,542.3276737,0.062916626,0.203312991,0.309456987,0.756973927,0.999815946,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,55.58361888,-0.099822007,0.215534347,-0.463137351,0.643265919,0.999815946,,protein_coding,protein_coding;Invertase 
AT1G02570,88.27325469,0.013230663,0.190215323,0.069556242,0.944546867,0.999815946,,protein_coding,protein_coding;Transmembrane protein 
AT1G02590,245.3853496,-0.072583637,0.112930488,-0.642728449,0.520400318,0.999815946,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,293.3498879,-0.01100152,0.127684113,-0.086162009,0.931337631,0.999815946,,tRNA,tRNA;pre-tRNA 
AT1G02610,62.37525478,0.061341472,0.306118245,0.200384893,0.841179574,0.999815946,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02630,82.95025905,-0.045012842,0.190551262,-0.236224319,0.813258609,0.999815946,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,34.19764889,0.293551014,0.307905037,0.953381655,0.340396733,0.999815946,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,33.31351536,-0.310360317,0.404596485,-0.767086044,0.443030359,0.999815946,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,522.9382014,-0.102814504,0.102808492,-1.000058474,0.317282211,0.999815946,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,18.22639787,0.148345177,0.546186561,0.27160166,0.785928323,NA,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,201.7709183,0.15856339,0.221381866,0.716243805,0.473840819,0.999815946,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,10.06249893,-0.194795592,0.501282257,-0.388594628,0.697576042,NA,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,67.71712695,0.074260602,0.274120405,0.270905049,0.786464062,0.999815946,,protein_coding,protein_coding;
AT1G02710,379.9601726,-0.006958406,0.141891194,-0.049040436,0.960887071,0.999815946,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,332.9604395,-0.035910269,0.108585506,-0.330709599,0.740863851,0.999815946,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,23.93815323,0.32760653,0.3790086,0.864377563,0.387380514,NA,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,216.0201347,-0.165650197,0.152284437,-1.087768393,0.276697366,0.999815946,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,0.836069502,0.38015031,2.33388825,0.162882824,0.870610695,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,4.559145063,0.579545542,1.093959265,0.52976885,0.596272205,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,80.65946241,-0.035401483,0.413070084,-0.085703334,0.931702252,0.999815946,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,10.42061253,-0.193634896,0.584197579,-0.331454464,0.740301231,NA,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,2.040662789,0.256298037,1.052271905,0.24356636,0.807566685,NA,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,14.31172798,-0.009151021,0.435781427,-0.020999108,0.983246367,NA,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,36.82005439,0.203387967,0.355838511,0.571573791,0.567610756,0.999815946,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,92.7841516,-0.132554968,0.272856151,-0.485805313,0.627105207,0.999815946,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,241.5093658,0.047367399,0.165921549,0.285480697,0.775275891,0.999815946,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,177.6853001,-0.099193847,0.122448174,-0.810088411,0.417889364,0.999815946,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,11.30392431,-0.007658057,0.4886062,-0.015673271,0.987495051,NA,,protein_coding,protein_coding;At1g02870 
AT1G02890,304.5050677,-0.075322546,0.13520583,-0.557095401,0.577462249,0.999815946,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,62.47991353,0.174848164,0.271394846,0.644257496,0.519408473,0.999815946,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,54.51685431,-0.281712309,0.286575556,-0.983029789,0.325592778,0.999815946,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,872.1481809,-0.01297012,0.087874931,-0.147597503,0.882660426,0.999815946,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,324.9033888,0.049366035,0.115646475,0.426870204,0.669473869,0.999815946,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,9158.671486,0.528461053,0.304474114,1.735651828,0.082625416,0.894024633,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,560.5516358,-0.08518635,0.102694857,-0.829509412,0.406816213,0.999815946,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,935.993033,-0.151930378,0.111978329,-1.356783756,0.17484993,0.999815946,,lncRNA,lncRNA;other RNA 
AT1G02960,478.0203249,-0.120404351,0.089340544,-1.347701107,0.177754536,0.999815946,,protein_coding,protein_coding;Kinetochore protein 
AT1G02965,347.4470947,0.029089368,0.119820635,0.242774276,0.808180264,0.999815946,,protein_coding,protein_coding;unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G02960.3); Has 8 Blast hits to 8 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 8; Viruses - 0; Other Eukaryotes - 0 (source: NC /.../nk). 
AT1G02970,616.5231659,0.494875019,0.245131253,2.018816506,0.043506295,0.751794689,WEE1,protein_coding,WEE1;protein_coding;Wee1-like protein kinase 
AT1G02980,1203.551749,-0.020071687,0.071833612,-0.279419147,0.779923179,0.999815946,CUL2,protein_coding,CUL2;protein_coding;Cullin-2 
AT1G02990,2.069969634,1.232110177,1.270399397,0.969860486,0.332116038,NA,,protein_coding,protein_coding;BEST Arabidopsis thaliana protein match is: CW-type Zinc Finger (TAIR:AT3G62900.1); Has 5847 Blast hits to 4410 proteins in 438 species: Archae - 17; Bacteria - 452; Metazoa - 2463; Fungi - 354; Plants - 306; Viruses - 11; Other Eukaryotes - 2244 (s /.../ NCBI BLink). 
AT1G03030,5.319847519,0.375503468,0.764970785,0.490872952,0.623516308,NA,,protein_coding,protein_coding;At1g03030 
AT1G03040,78.83791581,0.110624063,0.23224872,0.476317214,0.633848404,0.999815946,,protein_coding,protein_coding;basic helix-loop-helix (bHLH) DNA-binding superfamily protein 
AT1G03050,186.5005455,-0.001158895,0.164835128,-0.007030629,0.994390416,0.999815946,,protein_coding,protein_coding;Putative clathrin assembly protein At1g03050 
AT1G03080,352.8786345,0.000941451,0.110190786,0.008543826,0.993183096,0.999815946,NET1D,protein_coding,NET1D;protein_coding;Protein NETWORKED 1D 
