Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01420,135.3595531,0.385485123,0.15756945,2.446445828,0.014427248,0.024537148,UGT72B3,protein_coding,UGT72B3;protein_coding;UDP-glucosyl transferase 72B3 
AT1G01430,1018.12099,-0.370223865,0.081376583,-4.549513535,5.38E-06,1.51E-05,TBL25,protein_coding,TBL25;protein_coding;Mannan O-acetyltransferase 3 
AT1G01440,4.847637942,0.663831179,0.846339317,0.784355832,0.432831347,0.510274211,,protein_coding,protein_coding;At1g01440 
AT1G01460,1269.334899,-0.134319173,0.070713672,-1.899479528,0.057501456,0.08653445,PIP5K10,protein_coding,PIP5K10;protein_coding;Phosphatidylinositol 4-phosphate 5-kinase 10 
AT1G01470,515.0440119,-0.681996728,0.089413687,-7.627430965,2.39E-14,1.59E-13,LEA14,protein_coding,LEA14;protein_coding;LSR3 
AT1G01490,514.2237022,0.208252076,0.084236179,2.472240304,0.013426923,0.022961772,,protein_coding,protein_coding;Heavy metal transport/detoxification superfamily protein 
AT1G01500,398.7226912,0.147314562,0.103213341,1.427282177,0.153498576,0.20955792,,protein_coding,protein_coding;Uncharacterized protein At1g01500 
AT1G01510,645.6995209,0.505901432,0.093981131,5.38301066,7.33E-08,2.55E-07,AN,protein_coding,AN;protein_coding;C-terminal binding protein AN 
AT1G01520,308.6921313,-0.176447546,0.148222342,-1.190424759,0.233879487,0.302491666,,protein_coding,protein_coding;ASG4 
AT1G01530,1965.966082,-0.459663194,0.220551809,-2.084150637,0.037146467,0.058285406,AGL28,protein_coding,AGL28;protein_coding;AGL28 
AT1G01540,1382.332518,1.179879201,0.19407599,6.079470221,1.21E-09,5.09E-09,,protein_coding,protein_coding;Probable serine/threonine-protein kinase At1g01540 
AT1G01550,7.080199741,0.814783779,0.577538091,1.410787948,0.158307149,0.215175386,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,255.6856329,-1.145089755,0.212539846,-5.387647426,7.14E-08,2.49E-07,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,135.9606241,-0.780714826,0.296772972,-2.630680347,0.008521414,0.015094034,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,8.122558703,1.009982281,0.693697423,1.455940656,0.145409025,0.199901129,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,12.07999537,-0.330223651,0.473559431,-0.697322509,0.485600985,0.562469511,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,534.4264819,-1.595459815,0.149107251,-10.70008205,1.02E-26,1.68E-25,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,5070.917165,-0.82409742,0.059969496,-13.74194344,5.69E-43,2.42E-41,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,1084.26321,-0.337614327,0.083647434,-4.036158816,5.43E-05,0.000134065,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,790.4136753,0.139071988,0.065245971,2.131503072,0.03304772,0.052394841,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,446.5067471,-1.842455592,0.134564505,-13.69198799,1.13E-42,4.75E-41,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01670,1.581216708,4.034202947,1.496698005,2.695402102,0.007030373,0.012646838,PUB56,protein_coding,PUB56;protein_coding;U-box domain-containing protein 56 
AT1G01680,12.37021742,0.552469569,0.539466465,1.024103637,0.305786327,0.381246188,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,-2.536634647,0.222842484,-11.38308368,5.08E-30,1.01E-28,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,-0.800956697,0.230448405,-3.475644351,0.000509628,0.001096632,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,-1.030715691,0.066420715,-15.5179854,2.62E-54,1.86E-52,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,-0.176653272,0.224036545,-0.788502038,0.430403107,0.507923105,,protein_coding,protein_coding;
AT1G01740,897.3113085,-1.395697632,0.160753557,-8.682219279,3.88E-18,3.47E-17,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,1.652200307,0.277167204,5.961023823,2.51E-09,1.02E-08,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,0.773854148,0.280762302,2.756260872,0.005846635,0.01065651,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,-0.62572066,0.104859183,-5.96724711,2.41E-09,9.84E-09,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,0.169761667,0.094800815,1.790719482,0.073338322,0.107910532,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,-0.631253053,0.056912734,-11.09159608,1.38E-28,2.53E-27,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,-0.826846122,0.084520685,-9.782766424,1.34E-22,1.68E-21,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,-0.505001692,0.145178645,-3.478484668,0.000504257,0.001086068,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,-1.974317597,1.828821843,-1.079557096,0.280339456,0.353710955,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,1.261709421,2.199726634,0.573575553,0.566255059,0.637926747,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,-1.02916221,0.097675378,-10.53655727,5.86E-26,9.26E-25,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,0.321459703,0.369117345,0.87088756,0.38381555,0.460879799,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,-0.464537623,0.210185035,-2.210136521,0.027095689,0.043630409,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,1.365312363,2.377852965,0.574178632,0.565846927,0.63749743,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,-0.817757057,0.145742771,-5.610961344,2.01E-08,7.48E-08,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,0.361688945,0.483855447,0.747514464,0.454753075,0.532416434,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,2.151828466,2.319740017,0.92761622,0.353606681,0.430372107,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,0.288096388,0.080054761,3.598741452,0.000319761,0.000708779,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,-3.366251634,0.242344174,-13.89037574,7.25E-44,3.19E-42,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,-0.999453201,0.189892297,-5.263263531,1.42E-07,4.76E-07,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,-0.015762856,0.126064136,-0.125038387,0.90049316,0.923734475,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,0.537304529,0.083333609,6.447632977,1.14E-10,5.32E-10,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,0.038550608,0.275294071,0.140034282,0.888632904,0.91428208,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,4.210297524,2.424395556,1.73663803,0.082451082,0.119823009,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,0.561744563,0.973989065,0.576746273,0.564110869,0.636222461,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,0.384764741,0.1206311,3.189598206,0.001424707,0.002877412,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,0.792889471,0.192345515,4.122214506,3.75E-05,9.45E-05,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,-1.716115644,0.149462008,-11.4819523,1.63E-30,3.33E-29,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,-1.520488634,1.663938261,-0.913789093,0.360827679,0.43780425,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,2.80346616,0.723269298,3.87610281,0.000106143,0.000251501,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,-0.879443144,0.103224456,-8.519716924,1.60E-17,1.36E-16,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,-2.164398334,0.856645625,-2.526597078,0.011517355,0.019948012,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,-1.411395139,0.20228563,-6.977238779,3.01E-12,1.65E-11,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,0.912883193,0.179815682,5.076771855,3.84E-07,1.23E-06,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,-3.312119364,3.999058057,-0.828224876,0.407543158,0.484997965,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,0.130172021,0.093729971,1.388798267,0.164894103,0.222920105,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,-1.141861274,0.103081006,-11.07731986,1.62E-28,2.95E-27,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,-0.849247475,1.27782598,-0.664603388,0.506304202,0.582272067,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,1.821677862,0.907850538,2.006583448,0.044794035,0.069039407,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,1.213616248,0.200357781,6.057245394,1.38E-09,5.81E-09,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,-3.270409466,0.272452484,-12.00359572,3.40E-33,8.22E-32,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,-0.906364392,0.379856759,-2.38606888,0.017029561,0.028553015,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,1.106604936,0.287617567,3.847487302,0.000119335,0.000280794,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,-1.256852451,0.057185453,-21.97853444,4.62E-107,2.79E-104,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,1.605831073,1.161076027,1.383054198,0.166648248,0.225020485,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,0.901447561,0.359033608,2.510760947,0.012047125,0.020780056,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,0.439017338,0.263633623,1.665255494,0.095861794,0.137239058,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,-0.451727048,0.068652564,-6.579900635,4.71E-11,2.29E-10,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,0.381745513,0.230495169,1.656197461,0.097681837,0.139548019,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,2.5253249,0.588680884,4.289802793,1.79E-05,4.70E-05,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,0.107195477,0.108704088,0.986121851,0.324073322,0.400213997,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,-0.733605547,0.093183093,-7.872732327,3.47E-15,2.46E-14,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,-0.405127187,0.312735691,-1.295429973,0.195171944,0.258500003,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,0.535921318,0.096167102,5.572813412,2.51E-08,9.20E-08,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,-2.34159624,0.276944277,-8.455116897,2.79E-17,2.33E-16,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,0.322510326,0.144278861,2.235326248,0.025395938,0.041101206,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,0.387893003,0.109914779,3.529034104,0.000417079,0.000910199,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,-2.190469599,0.18330188,-11.95006618,6.49E-33,1.55E-31,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,-0.96999239,1.18118816,-0.82120057,0.411532032,0.488905613,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,-0.102577395,0.149440236,-0.686410821,0.492454083,0.569084759,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,-0.874568593,0.128661293,-6.797449125,1.06E-11,5.52E-11,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,0.397234017,0.133642849,2.972355203,0.002955246,0.005675237,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,0.644453189,0.311067921,2.07174429,0.038289295,0.059942902,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,0.088434852,0.053097485,1.66551865,0.095809326,0.137172276,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,5.665412973,1.290458113,4.390233914,1.13E-05,3.05E-05,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,2.295829169,0.409362475,5.608303906,2.04E-08,7.58E-08,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,1.28504299,0.090081831,14.26528495,3.60E-46,1.77E-44,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,-1.195856869,0.201414959,-5.937279297,2.90E-09,1.17E-08,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,2.887071239,0.440762709,6.550171282,5.75E-11,2.78E-10,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,0.364691895,0.100906317,3.614163183,0.000301319,0.000670867,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,0.095269775,0.064436064,1.478516363,0.139269621,0.192180661,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,-0.162114211,0.086080366,-1.883289052,0.059661206,0.089467136,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,0.399171081,0.16676606,2.393599036,0.016683976,0.028025418,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,-0.12507946,0.098069686,-1.275414098,0.202162711,0.266650229,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,4.977079159,2.014059253,2.471168191,0.013467246,0.023027389,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,0.392324907,0.07888668,4.973271878,6.58E-07,2.05E-06,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,0.124674027,0.063980229,1.948633636,0.051339192,0.078141002,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,-0.360454048,0.133636832,-2.697265733,0.006991146,0.012584916,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,3.224117409,0.9342961,3.450851833,0.00055882,0.001194634,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,-0.146717143,0.114504367,-1.281323559,0.200080041,0.264139724,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,0.500489431,0.204567735,2.446570727,0.01442225,0.024530418,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,6.061697205,1.080508815,5.61003957,2.02E-08,7.52E-08,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,0.015659596,0.044137964,0.35478745,0.722748831,0.777913052,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,-1.825691805,0.175076075,-10.42799139,1.85E-25,2.81E-24,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,-0.876912736,0.210839527,-4.159147706,3.19E-05,8.12E-05,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,6.141470102,1.063902887,5.772585242,7.81E-09,3.02E-08,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,-0.852192156,0.161754397,-5.268432706,1.38E-07,4.63E-07,,protein_coding,protein_coding;
AT1G02710,983.8259646,-0.199318747,0.148925951,-1.338374849,0.180774273,0.241849852,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,-0.397083624,0.051981228,-7.638981157,2.19E-14,1.46E-13,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,1.282910237,0.156752221,8.184319374,2.74E-16,2.14E-15,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,0.067443754,0.111619335,0.604230024,0.545690722,0.61913949,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,3.46478952,1.514788604,2.287308942,0.022177797,0.036339578,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,3.461195404,1.183130822,2.925454513,0.003439535,0.006531818,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,-0.029572933,0.145513132,-0.203232056,0.838953658,0.873880708,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,-0.191958261,0.322738913,-0.594778791,0.551991346,0.624969694,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,1.001993168,0.688221744,1.455916172,0.145415794,0.199901129,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,3.866538042,1.035750985,3.733076869,0.000189155,0.000433255,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,-1.380511463,0.191794928,-7.197851789,6.12E-13,3.56E-12,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,-0.151119108,0.215375454,-0.701654275,0.482894795,0.559967893,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,-0.522471179,0.068949085,-7.577637618,3.52E-14,2.30E-13,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,0.264135,0.081733239,3.231671763,0.001230683,0.002505699,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,-0.237015008,0.346665478,-0.683699482,0.494164951,0.570560732,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,1.130236732,1.593554871,0.709254982,0.478166259,0.555249572,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,-0.413519472,0.067577797,-6.119161736,9.41E-10,4.01E-09,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,1.0353614,0.142490741,7.266166155,3.70E-13,2.21E-12,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,-0.822532664,0.130751526,-6.29080735,3.16E-10,1.42E-09,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,0.142801883,0.043306174,3.297494752,0.000975515,0.002014008,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,-0.176556105,0.064595141,-2.733272227,0.006270848,0.011382181,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,-1.301101363,0.099660234,-13.05537134,5.92E-39,2.03E-37,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,0.395158353,0.063084041,6.263998738,3.75E-10,1.67E-09,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,0.058155207,0.101802723,0.57125395,0.567827513,0.639209373,,lncRNA,lncRNA;other RNA 
