Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01530,1965.966082,0.093413557,0.312687058,0.298744558,0.765134956,0.999443366,AGL28,protein_coding,AGL28;protein_coding;AGL28 
AT1G01540,1382.332518,0.102949791,0.273381881,0.376578693,0.706486725,0.999443366,,protein_coding,protein_coding;Probable serine/threonine-protein kinase At1g01540 
AT1G01550,7.080199741,0.362659777,0.964254842,0.376103662,0.706839832,NA,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,255.6856329,-0.173574818,0.291988949,-0.594456806,0.552206624,0.999443366,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,135.9606241,-0.474104353,0.426443033,-1.111764799,0.26623929,0.999443366,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,8.122558703,0.976448562,0.944221847,1.034130448,0.301075184,NA,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,12.07999537,-2.616610485,1.453635351,-1.80004599,0.071853377,NA,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,534.4264819,-0.046203514,0.206368873,-0.223887997,0.822844456,0.999443366,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,5070.917165,-0.065355265,0.083370447,-0.783914051,0.433090544,0.999443366,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,1084.26321,-0.042711913,0.117497697,-0.36351277,0.716221875,0.999443366,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,790.4136753,-0.022214111,0.093613397,-0.237296278,0.812426949,0.999443366,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,446.5067471,-0.000987926,0.174287663,-0.005668367,0.995477322,0.999443366,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01670,1.581216708,1.626864689,2.208354698,0.736686317,0.46131313,NA,PUB56,protein_coding,PUB56;protein_coding;U-box domain-containing protein 56 
AT1G01680,12.37021742,-1.919879751,0.775233011,-2.476519606,0.013267034,NA,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,0.101530369,0.30884261,0.328744694,0.742348669,0.999443366,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,0.196837453,0.308572179,0.637897601,0.523540339,0.999443366,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,-0.011662674,0.092654904,-0.125872168,0.899833114,0.999443366,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,0.326806212,0.315725359,1.035096493,0.30062385,0.999443366,,protein_coding,protein_coding;
AT1G01740,897.3113085,-0.260751572,0.22546434,-1.156509146,0.247472961,0.999443366,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,0.0094343,0.410827429,0.022964144,0.981678874,0.999443366,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,0.033206756,0.397692412,0.083498592,0.933455097,0.999443366,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,0.032392176,0.145508027,0.222614357,0.823835662,0.999443366,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,0.129998237,0.134648664,0.965462509,0.334313206,0.999443366,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,0.017746278,0.07993273,0.222015165,0.824302078,0.999443366,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,0.045480893,0.119340833,0.381100848,0.703128418,0.999443366,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,0.303541287,0.2043868,1.485131557,0.137508978,0.999443366,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,1.47570866,2.060326857,0.716249781,0.473837129,NA,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,-2.769499389,3.403657621,-0.813683307,0.415826399,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,-0.111507737,0.13556872,-0.822518181,0.410782043,0.999443366,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,-0.002754934,0.520509837,-0.005292762,0.995777007,0.999443366,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,0.425667973,0.296164302,1.437269688,0.150641378,0.999443366,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,2.600649579,3.469841124,0.749501054,0.453555264,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,0.079266192,0.205790553,0.385178964,0.700104827,0.999443366,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,0.476360127,0.684799816,0.695619531,0.486667132,NA,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,-3.218555456,3.411342546,-0.943486446,0.345432145,NA,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,-0.077085538,0.113152033,-0.681256325,0.495709314,0.999443366,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,-0.045877957,0.305845404,-0.150003749,0.880761657,0.999443366,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,0.420265963,0.266705957,1.575765193,0.115079927,0.999443366,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,-0.027125975,0.177197664,-0.153083143,0.878332709,0.999443366,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,0.010525099,0.119342291,0.088192531,0.929723654,0.999443366,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,0.656007768,0.389433319,1.684518852,0.092081439,0.999443366,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,-0.130080703,3.762866304,-0.034569579,0.97242296,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,-2.338874982,1.390318635,-1.682258242,0.092518775,0.999443366,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,-0.12528657,0.171867887,-0.728970213,0.466019884,0.999443366,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,-0.300576895,0.296634659,-1.013289867,0.310921726,0.999443366,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,-0.095102406,0.210011041,-0.45284479,0.650660509,0.999443366,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,-0.81769457,2.386330181,-0.342657767,0.731855939,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,0.881081512,1.19023986,0.740255424,0.459145023,NA,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,-0.0100485,0.145008486,-0.069295946,0.944754053,0.999443366,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,-1.480840394,1.441665282,-1.027173514,0.304338767,NA,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,0.093716822,0.281269681,0.333192053,0.738989316,0.999443366,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,0.104793604,0.250109535,0.41899084,0.675222827,0.999443366,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,-1.484337186,5.712531252,-0.259838786,0.794988131,NA,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,-0.226618901,0.135515824,-1.672268923,0.094471305,0.999443366,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,-0.071950597,0.145195142,-0.49554411,0.620216093,0.999443366,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,-0.865279263,1.551431987,-0.55772942,0.577029165,NA,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,0.055914477,1.573958735,0.035524741,0.971661318,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,0.170159353,0.291174156,0.584390303,0.558957749,0.999443366,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,-0.077053832,0.382534657,-0.201429675,0.840362613,0.999443366,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,-0.11827212,0.505187656,-0.234115222,0.814895529,0.999443366,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,0.33353113,0.411462929,0.810598251,0.417596422,0.999443366,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,0.106151934,0.079286706,1.338836478,0.180623913,0.999443366,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,-1.056992988,1.643157585,-0.643269397,0.52004931,0.999443366,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,-0.111068873,0.516443012,-0.215065109,0.829716556,0.999443366,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,-0.619291294,0.399240769,-1.551172479,0.120860356,0.999443366,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,-0.037899108,0.096511452,-0.392690268,0.69454826,0.999443366,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,0.038664582,0.353010294,0.109528199,0.912783557,0.999443366,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,-2.089530656,1.397834184,-1.494834422,0.13495766,NA,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,-0.03866917,0.158545909,-0.243898885,0.807309133,0.999443366,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,0.157819877,0.130035719,1.21366558,0.224875453,0.999443366,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,0.105409508,0.419279387,0.251406369,0.801499944,0.999443366,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,0.155856287,0.135839314,1.147357734,0.251233802,0.999443366,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,0.137373631,0.342224858,0.401413364,0.688115812,0.999443366,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,-0.089806542,0.215850687,-0.416058633,0.677367099,0.999443366,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,0.093383592,0.158136389,0.590525635,0.554838304,0.999443366,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,-0.377392375,0.255684304,-1.476009158,0.139941434,0.999443366,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,1.78885901,1.337548305,1.337416378,0.181086761,NA,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,-0.03198691,0.21086179,-0.151696092,0.87942664,0.999443366,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,0.190315374,0.18116277,1.05052144,0.293478439,0.999443366,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,0.031627142,0.18817506,0.168072973,0.866525871,0.999443366,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,-0.259061794,0.442348678,-0.585650656,0.5581103,0.999443366,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,0.176466139,0.074946917,2.354548341,0.018545231,0.809378166,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,1.473087906,1.778680394,0.828191456,0.407562081,NA,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,-1.251629677,0.717327338,-1.744851495,0.081010722,0.999443366,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,-0.107771638,0.132390739,-0.814042125,0.415620819,0.999443366,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,-0.17727088,0.284262241,-0.623617402,0.53287888,0.999443366,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,0.929208855,0.653224889,1.422494567,0.154882728,0.999443366,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,0.063196001,0.147414753,0.428695228,0.668145034,0.999443366,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,0.054741019,0.091331838,0.599364031,0.548930157,0.999443366,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,0.010150255,0.120883142,0.083967502,0.93308227,0.999443366,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,-0.152110592,0.250219663,-0.60790823,0.543248341,0.999443366,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,0.141705979,0.134582664,1.052928918,0.292373571,0.999443366,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,-0.130067698,3.266458599,-0.039819178,0.968237286,NA,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,0.060272087,0.112757828,0.534526854,0.592977075,0.999443366,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,-0.007100207,0.09072987,-0.078256553,0.937623977,0.999443366,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,0.087313488,0.186333588,0.468586949,0.639364908,0.999443366,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,-0.650196611,1.780414114,-0.365194033,0.714966572,NA,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,-0.119203649,0.164556409,-0.724393837,0.468823982,0.999443366,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,0.182749773,0.324301866,0.563517487,0.573082556,0.999443366,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,-1.879770751,1.7079986,-1.100569258,0.271084171,0.999443366,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,0.031759104,0.062102771,0.511395929,0.609073845,0.999443366,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,0.036451409,0.214491607,0.169943288,0.865054738,0.999443366,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,0.0932777,0.298610232,0.312372754,0.754757255,0.999443366,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,1.943722486,1.502599382,1.29357333,0.19581284,NA,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,-0.098775869,0.22791446,-0.433390094,0.664731396,0.999443366,,protein_coding,protein_coding;
AT1G02710,983.8259646,-0.263046849,0.20906944,-1.258179337,0.208326906,0.999443366,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,-0.054996687,0.071270701,-0.771659126,0.440316345,0.999443366,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,-0.318312913,0.244165658,-1.30367602,0.192344069,0.999443366,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,-0.024587787,0.157131336,-0.156479206,0.875655308,0.999443366,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,-1.091848257,2.654288729,-0.411352482,0.680814092,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,2.751758727,1.726079507,1.594224783,0.110885698,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,0.443741521,0.199802031,2.220905953,0.026357332,0.908662267,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,0.547894601,0.450910784,1.215084271,0.224333952,0.999443366,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,-0.428598613,1.044179992,-0.410464303,0.681465384,NA,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,-0.363996972,1.481046949,-0.245770043,0.805860248,NA,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,1.046638334,0.250301133,4.181516565,2.90E-05,0.043335436,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,-0.105783889,0.296594588,-0.35666156,0.721345186,0.999443366,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,0.028465158,0.09500745,0.299609746,0.764474849,0.999443366,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,-0.10039435,0.116728415,-0.860067788,0.389751676,0.999443366,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,-0.325470259,0.490679139,-0.663305679,0.5071348,0.999443366,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,-0.108894465,2.368348758,-0.045979066,0.963326935,NA,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,-0.014211372,0.094702469,-0.150063371,0.880714619,0.999443366,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,-0.267647896,0.222704395,-1.20180788,0.229437972,0.999443366,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,0.211112555,0.179599603,1.175462257,0.239809829,0.999443366,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,0.070937828,0.061236647,1.158421159,0.246692208,0.999443366,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,0.094122177,0.090266277,1.042716949,0.297079406,0.999443366,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,0.282444641,0.140841708,2.005404822,0.044919787,0.999443366,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,-0.111578529,0.090807066,-1.228742808,0.21916825,0.999443366,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,-0.075094952,0.143481473,-0.523377342,0.600711689,0.999443366,,lncRNA,lncRNA;other RNA 
AT1G02960,1510.939573,0.031246153,0.13088327,0.23873298,0.811312641,0.999443366,,protein_coding,protein_coding;Kinetochore protein 
