Gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_name,Gene_type,Gene_description
AT1G01550,7.080199741,-1.03531129,0.830310056,-1.246897207,0.212435191,0.53367615,BPS1,protein_coding,BPS1;protein_coding;Protein BPS1; chloroplastic 
AT1G01560,255.6856329,-0.053778464,0.297741293,-0.180621449,0.856664719,0.949033571,MPK11,protein_coding,MPK11;protein_coding;Mitogen-activated protein kinase 11 
AT1G01570,135.9606241,-0.60571025,0.422555121,-1.433446715,0.151730216,0.452453248,,protein_coding,protein_coding;F22L4.11 protein 
AT1G01580,8.122558703,-0.0882387,0.901231051,-0.097909077,0.922004492,0.974159888,FRO2,protein_coding,FRO2;protein_coding;ferric reduction oxidase 2 
AT1G01590,12.07999537,-4.076029023,1.381701701,-2.950006517,0.003177672,0.045420867,FRO1,protein_coding,FRO1;protein_coding;Probable ferric reduction oxidase 1 
AT1G01600,534.4264819,-0.503355032,0.2128638,-2.364681233,0.018045596,0.140021451,CYP86A4,protein_coding,CYP86A4;protein_coding;Cytochrome P450 86A4 
AT1G01620,5070.917165,0.289061376,0.084407101,3.42460968,0.000615683,0.014755144,PIP1-3,protein_coding,PIP1-3;protein_coding;TMP-B 
AT1G01630,1084.26321,-0.118129815,0.118781938,-0.994509912,0.319974682,0.639580836,,protein_coding,protein_coding;Polyphosphoinositide binding protein; putative 
AT1G01640,790.4136753,-0.099368034,0.092294377,-1.076642343,0.28164008,0.604621822,,protein_coding,protein_coding;BTB/POZ domain-containing protein At1g01640 
AT1G01650,446.5067471,0.076635975,0.189707312,0.403969538,0.68623512,0.876566033,SPPL4,protein_coding,SPPL4;protein_coding;Signal peptide peptidase-like 4 
AT1G01670,1.581216708,4.071862161,1.864184441,2.184259279,0.028943201,NA,PUB56,protein_coding,PUB56;protein_coding;U-box domain-containing protein 56 
AT1G01680,12.37021742,0.829676503,0.70433681,1.1779542,0.238814866,0.561553596,PUB54,protein_coding,PUB54;protein_coding;U-box domain-containing protein 54 
AT1G01690,1513.321178,0.234511894,0.31397065,0.746922983,0.455110052,0.738284288,ATPRD3,protein_coding,ATPRD3;protein_coding;Putative recombination initiation defects 3 
AT1G01700,97.60530138,0.379759662,0.324598287,1.169937359,0.242026178,0.56519816,ATROPGEF2,protein_coding,ATROPGEF2;protein_coding;RHO guanyl-nucleotide exchange factor 2 
AT1G01710,4543.126152,0.084521057,0.093980862,0.899343283,0.368469839,0.678432754,,protein_coding,protein_coding;Acyl-CoA thioesterase II 
AT1G01715,190.251088,0.180817183,0.315045309,0.57394025,0.566008235,0.811339487,,protein_coding,protein_coding;
AT1G01740,897.3113085,-0.722478927,0.228150303,-3.166679669,0.001541901,0.02849301,BSK4,protein_coding,BSK4;protein_coding;Serine/threonine-protein kinase BSK4 
AT1G01760,158.0227979,-0.307214927,0.393593598,-0.780538424,0.43507402,0.725390405,,protein_coding,protein_coding;TAD1 
AT1G01770,109.8449008,1.068844597,0.393951987,2.713134171,0.006665011,0.074586528,,protein_coding,protein_coding;Propionyl-CoA carboxylase 
AT1G01780,628.014452,0.047785675,0.148514049,0.321758617,0.747635567,0.904049156,PLIM2B,protein_coding,PLIM2B;protein_coding;LIM domain-containing protein PLIM2b 
AT1G01790,1183.541209,0.104703102,0.13390973,0.781893158,0.434277367,0.724880574,KEA1,protein_coding,KEA1;protein_coding;K(+) efflux antiporter 1; chloroplastic 
AT1G01810,5757.321867,0.028388547,0.08050273,0.352640804,0.724357743,0.892785263,,protein_coding,protein_coding;T1N6.23 
AT1G01830,6507.354251,-0.190737638,0.119647275,-1.594166174,0.110898821,0.386217197,,protein_coding,protein_coding;ARM repeat superfamily protein 
AT1G01840,379.4958612,0.084964451,0.207210238,0.410039829,0.68177673,0.873833411,,protein_coding,protein_coding;AP2-like ethylene-responsive transcription factor SNZ 
AT1G01860,0.949287508,0.578345205,2.444875378,0.236554063,0.813002761,NA,PFC1,protein_coding,PFC1;protein_coding;rRNA adenine N(6)-methyltransferase 
AT1G01870,0.739047021,-0.526842926,3.175958367,-0.165884708,0.868247682,NA,,tRNA,tRNA;pre-tRNA 
AT1G01880,2047.265139,0.00323168,0.137686032,0.02347137,0.981274275,0.993738528,GEN1,protein_coding,GEN1;protein_coding;Flap endonuclease GEN-like 1 
AT1G01890,23.2878969,-0.080715936,0.513432151,-0.157208574,0.875080472,0.955314321,,tRNA,tRNA;pre-tRNA 
AT1G01900,135.8071495,0.150055075,0.300784263,0.498879407,0.617864343,0.841407363,SBTI1.1,protein_coding,SBTI1.1;protein_coding;SBTI1.1 
AT1G01910,0.689769637,0.118579589,3.275669182,0.036200111,0.971122797,NA,,protein_coding,protein_coding;ATPase 
AT1G01920,5309.342797,-0.205937342,0.206099032,-0.999215474,0.317690321,0.637523476,,protein_coding,protein_coding;SET domain-containing protein 
AT1G01930,9.988764656,0.464400673,0.669597161,0.693552332,0.487962996,0.76150468,,protein_coding,protein_coding;F22M8.6 protein 
AT1G01940,5.945175998,-3.885674993,3.40770282,-1.140262282,0.254177047,0.578903234,CYP18-1,protein_coding,CYP18-1;protein_coding;Peptidyl-prolyl cis-trans isomerase CYP18-1 
AT1G01950,2570.09217,-0.047634893,0.112930028,-0.421808917,0.673164497,0.868661243,ARK2,protein_coding,ARK2;protein_coding;Kinesin-like protein 
AT1G01960,335.5257128,1.298825488,0.364527328,3.563040104,0.000366585,0.010358876,BIG3,protein_coding,BIG3;protein_coding;Brefeldin A-inhibited guanine nucleotide-exchange protein 3 
AT1G01970,1216.680312,0.701048522,0.268237312,2.61353843,0.008961001,0.09003982,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g01970 
AT1G01980,362.9356012,0.094303258,0.177874443,0.530167549,0.595995768,0.828842067,SEC1A,protein_coding,SEC1A;protein_coding;Berberine bridge enzyme-like 1 
AT1G01990,543.9068358,-0.065956917,0.116658891,-0.56538269,0.571813496,0.815091846,,protein_coding,protein_coding;At1g01990 
AT1G02000,608.5006065,1.144934883,0.391155468,2.927058359,0.003421847,0.047731667,GAE2,protein_coding,GAE2;protein_coding;UDP-glucuronate 4-epimerase 2 
AT1G02010,1.11661513,1.420098813,3.440755055,0.412728831,0.679805299,NA,SEC1A,protein_coding,SEC1A;protein_coding;secretory 1A 
AT1G02040,75.98933638,-1.405174708,1.3787861,-1.019139015,0.308136974,0.629048219,,protein_coding,protein_coding;At1g02040 
AT1G02050,302.598705,-0.173299957,0.16850166,-1.028476261,0.303725852,0.624908888,PKSA,protein_coding,PKSA;protein_coding;Type III polyketide synthase A 
AT1G02060,68.52410689,0.040512042,0.266164802,0.152206608,0.879023982,0.957155362,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02060; chloroplastic 
AT1G02065,3633.246793,-0.335433136,0.211243868,-1.587895258,0.112310026,0.38846846,SPL8,protein_coding,SPL8;protein_coding;Squamosa promoter-binding-like protein 8 
AT1G02070,1.236437769,1.725096708,2.526925549,0.682686005,0.494805275,NA,,protein_coding,protein_coding;At1g02070 
AT1G02080,8.849515526,-0.584853425,1.017857291,-0.574592755,0.565566753,0.810982503,,protein_coding,protein_coding;Transcription regulator 
AT1G02100,2538.477217,-0.252220744,0.146154723,-1.725710526,0.084399503,0.336912742,LCMT1,protein_coding,LCMT1;protein_coding;Leucine carboxyl methyltransferase 1 homolog 
AT1G02110,5.94375819,-3.094876754,1.629384708,-1.899414386,0.057510014,0.273635719,,protein_coding,protein_coding;BZIP domain class transcription factor (DUF630 and DUF632) 
AT1G02120,252.0837586,0.397519177,0.288875831,1.376090124,0.168793733,0.478171989,VAD1,protein_coding,VAD1;protein_coding;Protein VASCULAR ASSOCIATED DEATH 1; chloroplastic 
AT1G02130,165.8275106,0.650583445,0.242594748,2.681770529,0.007323367,0.079415634,RABD2A,protein_coding,RABD2A;protein_coding;Ras-related protein RABD2a 
AT1G02140,0.558161991,-3.879122353,5.651493175,-0.68638893,0.492467883,NA,MEE63,protein_coding,MEE63;protein_coding;MEE63 
AT1G02145,699.9624395,-0.435568688,0.13270057,-3.282342252,0.001029486,0.021569486,ALG12,protein_coding,ALG12;protein_coding;Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1;6-mannosyltransferase 
AT1G02150,6101.574277,0.068439772,0.145810684,0.46937419,0.638802194,0.851274246,,protein_coding,protein_coding;Pentatricopeptide repeat-containing protein At1g02150 
AT1G02160,2.087781783,-1.594781272,1.720052866,-0.927169916,0.35383832,NA,,protein_coding,protein_coding;Cox19 family protein (CHCH motif) 
AT1G02170,5.516881777,-1.145363113,1.346052545,-0.850905202,0.394822015,NA,AMC1,protein_coding,AMC1;protein_coding;MCP1b 
AT1G02190,147.09591,0.391471684,0.278892859,1.403663346,0.160419122,0.465823848,,protein_coding,protein_coding;Protein CER1-like 1 
AT1G02205,1985.221303,0.258169459,0.395964253,0.652001935,0.514399924,0.77719768,CER1,protein_coding,CER1;protein_coding;Fatty acid hydroxylase superfamily 
AT1G02210,37.49414979,0.478964394,0.535128989,0.895044754,0.370763165,0.680010011,,protein_coding,protein_coding;At1g02210 
AT1G02220,108.0572994,0.753295996,0.400057057,1.882971399,0.059704244,0.279478667,NAC003,protein_coding,NAC003;protein_coding;NAC domain-containing protein 3 
AT1G02230,3515.333043,-0.10522575,0.0813506,-1.293484631,0.195843496,0.512982932,NAC004,protein_coding,NAC004;protein_coding;NAC domain-containing protein 4 
AT1G02250,122.2662459,2.11456609,1.637483208,1.291351312,0.196581885,0.513742545,NAC005,protein_coding,NAC005;protein_coding;NAC domain-containing protein 5 
AT1G02260,33.6456068,0.012858927,0.501163658,0.025658139,0.979530013,0.993072342,,protein_coding,protein_coding;At1g02260 
AT1G02270,57.11953237,-0.644883646,0.38088485,-1.693119709,0.090432684,0.348768716,,protein_coding,protein_coding;Uncharacterized calcium-binding protein At1g02270 
AT1G02280,1081.854963,-0.129909705,0.097283081,-1.335378196,0.181752597,0.495053569,TOC33,protein_coding,TOC33;protein_coding;Translocase of chloroplast 33; chloroplastic 
AT1G02290,83.58850895,0.007441331,0.328582659,0.022646756,0.981932048,0.994055844,,protein_coding,protein_coding;At1g02290 
AT1G02300,8.695784316,-0.330354569,0.956195709,-0.345488445,0.729727196,0.896172814,CATHB1,protein_coding,CATHB1;protein_coding;Cathepsin B-like protease 1 
AT1G02305,261.2634443,-0.211124876,0.155452125,-1.358134383,0.174421047,0.486084168,CATHB2,protein_coding,CATHB2;protein_coding;Cathepsin B-like protease 2 
AT1G02330,1309.998358,0.070251327,0.131562571,0.533976541,0.593357764,0.827791319,CSU2,protein_coding,CSU2;protein_coding;CONTAINS InterPro DOMAIN/s: Hepatocellular carcinoma-associated antigen 59 (InterPro:IPR010756); Has 1239 Blast hits to 998 proteins in 204 species: Archae - 4; Bacteria - 71; Metazoa - 421; Fungi - 109; Plants - 87; Viruses - 5; Other Eukaryotes -  /.../ource: NCBI BLink). 
AT1G02335,37.16235619,0.345397721,0.431472278,0.800509648,0.423415576,0.717323093,GL22,protein_coding,GL22;protein_coding;Germin-like protein subfamily 2 member 2 
AT1G02350,986.8522951,-0.095810085,0.135114884,-0.709100891,0.47826187,0.754795522,,protein_coding,protein_coding;Protoporphyrinogen oxidase-like protein 
AT1G02360,149.9058772,-0.06791176,0.382032955,-0.17776414,0.858908211,0.949120991,,protein_coding,protein_coding;Chitinase family protein 
AT1G02380,123.1199605,-0.164022184,0.205722508,-0.797298196,0.425277868,0.718257795,,protein_coding,protein_coding;T6A9.7 protein 
AT1G02390,286.1783817,-0.229264608,0.154931174,-1.479783584,0.138931011,0.432311863,GPAT2,protein_coding,GPAT2;protein_coding;Probable glycerol-3-phosphate acyltransferase 2 
AT1G02400,1284.667241,-0.273474498,0.259133835,-1.055340758,0.291269507,0.614854988,GA2OX6,protein_coding,GA2OX6;protein_coding;Gibberellin 2-beta-dioxygenase 6 
AT1G02405,4.180796257,0.037033232,1.536775379,0.024098013,0.980774429,NA,,protein_coding,protein_coding;At1g02405 
AT1G02410,688.3202359,0.027799273,0.210699497,0.131938015,0.89503332,0.963903399,COX11,protein_coding,COX11;protein_coding;Cytochrome c oxidase assembly protein COX11; mitochondrial 
AT1G02420,2791.110516,0.424522861,0.18220248,2.329951061,0.019808738,0.147962901,,protein_coding,protein_coding;Putative pentatricopeptide repeat-containing protein At1g02420 
AT1G02430,698.7687537,0.265434157,0.18736474,1.416670805,0.156579197,0.46011128,ATARFD1B,protein_coding,ATARFD1B;protein_coding;ADP-ribosylation factor D1B 
AT1G02440,73.23825633,0.136151796,0.438380888,0.310578767,0.756120871,0.907695347,ATARFD1A,protein_coding,ATARFD1A;protein_coding;ADP-ribosylation factor D1A 
AT1G02450,1242.738319,-0.04206413,0.07447536,-0.564805998,0.572205727,0.815091846,NIMIN-1,protein_coding,NIMIN-1;protein_coding;NIMIN1 
AT1G02460,6.054919699,2.501193275,1.57736388,1.585679314,0.112812074,0.389299202,,protein_coding,protein_coding;At1g02460 
AT1G02470,37.90336246,-2.113190491,0.649972982,-3.251197435,0.0011492,0.023235725,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02475,729.7276717,-0.001905973,0.126606774,-0.015054273,0.987988881,0.996262211,,protein_coding,protein_coding;Polyketide cyclase/dehydrase and lipid transport superfamily protein 
AT1G02490,713.4624903,0.011567027,0.285527477,0.040511081,0.967685673,0.988765667,,protein_coding,protein_coding;unknown protein; Has 0 Blast hits to 0 proteins in 0 species (source: NCBI BLink). 
AT1G02500,21.34229689,1.036658499,0.553008351,1.87458019,0.060850501,0.282684034,SAM1,protein_coding,SAM1;protein_coding;S-adenosylmethionine synthase 
AT1G02510,377.4261711,-0.172034894,0.142886759,-1.203994656,0.228591644,0.550562361,TPK4,protein_coding,TPK4;protein_coding;TPK4 
AT1G02520,2042.216207,0.007856929,0.090946867,0.086390318,0.931156143,0.976744184,ABCB11,protein_coding,ABCB11;protein_coding;ABC transporter B family member 11 
AT1G02540,899.6589917,0.283303684,0.121891719,2.324224208,0.020113481,0.149015776,,protein_coding,protein_coding;T14P4.13 protein 
AT1G02550,129.7616136,-0.386388593,0.238372967,-1.620941325,0.105030223,0.375941494,,protein_coding,protein_coding;Invertase 
AT1G02570,360.6952145,0.286738305,0.138485893,2.070523567,0.038403341,0.218134293,,protein_coding,protein_coding;Transmembrane protein 
AT1G02580,1.506909222,0.981384457,2.868976452,0.342067798,0.732299871,NA,MEA,protein_coding,MEA;protein_coding;Histone-lysine N-methyltransferase MEDEA 
AT1G02590,925.9997031,-0.032169035,0.111083332,-0.289593721,0.772127071,0.913609063,,protein_coding,protein_coding;Aldehyde oxidase/xanthine dehydrogenase; molybdopterin binding protein 
AT1G02600,1076.577166,-0.102184432,0.090252306,-1.132208541,0.25754677,0.582311263,,tRNA,tRNA;pre-tRNA 
AT1G02610,365.5552999,0.132485019,0.189573925,0.698856759,0.484641553,0.75985376,,protein_coding,protein_coding;RING/FYVE/PHD zinc finger superfamily protein 
AT1G02620,9.048671425,-3.127460553,1.640502307,-1.906404239,0.056597779,0.270641191,,protein_coding,protein_coding;Ras-related small GTP-binding family protein 
AT1G02630,233.9951282,-0.207697542,0.163158105,-1.272983299,0.203023968,0.522238011,ETN8,protein_coding,ETN8;protein_coding;Equilibrative nucleotide transporter 8 
AT1G02640,60.62511406,-0.242111318,0.293251596,-0.825609552,0.409025615,0.705829722,BXL2,protein_coding,BXL2;protein_coding;Probable beta-D-xylosidase 2 
AT1G02650,29.11615576,1.60161014,1.187760197,1.348428871,0.177520483,0.489998885,,protein_coding,protein_coding;T14P4.7 protein 
AT1G02670,2309.235234,-0.150600301,0.062093496,-2.425379657,0.015292385,0.12648102,,protein_coding,protein_coding;P-loop containing nucleoside triphosphate hydrolases superfamily protein 
AT1G02680,165.0703303,0.069354723,0.247238433,0.280517562,0.779080453,0.915587694,TAF13,protein_coding,TAF13;protein_coding;Transcription initiation factor TFIID subunit 13 
AT1G02690,307.6450307,-0.546041776,0.300533882,-1.816905875,0.069231527,0.30256504,IMPA-6,protein_coding,IMPA-6;protein_coding;Importin subunit alpha 
AT1G02700,15.76904598,2.096922129,1.235643995,1.697027734,0.089691417,0.346873436,,protein_coding,protein_coding;GATA transcription factor-like protein 
AT1G02705,180.3511386,-0.197995484,0.232078427,-0.853140407,0.393581446,0.696628687,,protein_coding,protein_coding;
AT1G02710,983.8259646,0.038600772,0.209770727,0.1840141,0.854002393,0.947647796,,protein_coding,protein_coding;Glycine-rich protein 
AT1G02720,1352.771519,-0.070305131,0.073008267,-0.962974934,0.335560103,0.651718241,GATL5,protein_coding,GATL5;protein_coding;Probable galacturonosyltransferase-like 5 
AT1G02730,228.5420844,-0.923340018,0.226722915,-4.072548284,4.65E-05,0.002211053,CSLD5,protein_coding,CSLD5;protein_coding;Cellulose synthase-like protein D5 
AT1G02740,885.8406847,-0.126916846,0.15748014,-0.805922864,0.420287327,0.715364004,MRG2,protein_coding,MRG2;protein_coding;Protein MRG2 
AT1G02750,1.493552967,-0.912056946,2.14571149,-0.425060382,0.670792658,NA,DI19-2,protein_coding,DI19-2;protein_coding;Protein DEHYDRATION-INDUCED 19 homolog 2 
AT1G02770,3.575114878,2.459922546,1.393953573,1.764709094,0.077612669,NA,,protein_coding,protein_coding;UPF0725 protein At1g02770 
AT1G02800,263.2861036,0.602147875,0.204855329,2.939381058,0.003288685,0.046497045,CEL2,protein_coding,CEL2;protein_coding;Endoglucanase 1 
AT1G02810,28.16918356,0.071614226,0.44374592,0.161385655,0.871789665,0.954421682,PME7,protein_coding,PME7;protein_coding;Probable pectinesterase/pectinesterase inhibitor 7 
AT1G02813,6.351491322,0.379385922,0.950955066,0.398952522,0.689928188,0.877890908,,protein_coding,protein_coding;Protein of unknown function; DUF538 
AT1G02816,8.505420163,1.116337173,1.27258757,0.877218354,0.380368049,0.686978144,,protein_coding,protein_coding;F22D16.19 protein 
AT1G02820,186.5610838,0.805250632,0.26774599,3.007517059,0.002633913,0.040097866,LEA2,protein_coding,LEA2;protein_coding;LEA3 
AT1G02830,239.9186715,0.624102947,0.301063147,2.072996825,0.038172575,0.217310311,RPL22A,protein_coding,RPL22A;protein_coding;Putative 60S ribosomal protein L22-1 
AT1G02850,892.9018909,0.194180904,0.09814548,1.978500723,0.047872247,0.246352216,BGLU11,protein_coding,BGLU11;protein_coding;Beta-glucosidase 11 
AT1G02860,562.0935637,-0.10446838,0.114794204,-0.910049262,0.362796531,0.673331629,BAH1,protein_coding,BAH1;protein_coding;E3 ubiquitin-protein ligase BAH1 
AT1G02870,20.14671356,0.049018156,0.503602047,0.097335101,0.922460282,0.97439429,,protein_coding,protein_coding;At1g02870 
AT1G02880,1.082482245,0.45811797,2.168718199,0.211239049,0.832700741,NA,TPK1,protein_coding,TPK1;protein_coding;thiamin pyrophosphokinase1 
AT1G02890,1300.372472,0.137433968,0.096044497,1.430940577,0.152447247,0.453487553,,protein_coding,protein_coding;AAA-type ATPase family protein 
AT1G02900,143.1576057,-0.237868078,0.199923194,-1.189797306,0.234126069,0.556394189,RALF1,protein_coding,RALF1;protein_coding;RALFL1 
AT1G02910,338.7306097,0.571462183,0.186530021,3.063647235,0.002186566,0.035603924,LPA1,protein_coding,LPA1;protein_coding;Protein LOW PSII ACCUMULATION 1; chloroplastic 
AT1G02920,2469.858013,-0.011522334,0.060879057,-0.189265966,0.849884368,0.945850043,GSTF7,protein_coding,GSTF7;protein_coding;Glutathione S-transferase F7 
AT1G02930,1114.025432,0.068411548,0.091340536,0.748972483,0.453873791,0.73714841,GSTF6,protein_coding,GSTF6;protein_coding;Glutathione S-transferase F6 
AT1G02940,80562.66584,0.698252338,0.140952897,4.953799118,7.28E-07,8.56E-05,ATGSTF5,protein_coding,ATGSTF5;protein_coding;glutathione S-transferase (class phi) 5 
AT1G02950,1491.128019,-0.237498007,0.088981576,-2.669069454,0.007606172,0.08126767,ATGSTF4,protein_coding,ATGSTF4;protein_coding;glutathione S-transferase F4 
AT1G02952,3015.854207,0.292407367,0.143634264,2.035777244,0.041772728,0.228638578,,lncRNA,lncRNA;other RNA 
AT1G02960,1510.939573,0.074524407,0.130825845,0.569645905,0.568917887,0.81330889,,protein_coding,protein_coding;Kinetochore protein 
